,r,x,Z
99,0.27264548235453817,1,0.10573506329302979
100,0.21653272243576785,1,0.6598675163472896
101,0.12652088398585626,1,1.8879891737952554
102,0.30046204722031866,1,0.4852643156200024
103,0.29353886265858,1,0.39080437518103417
104,0.17456334757413228,1,1.2324977292698822
105,0.2733332037353133,1,0.11511833483336081
106,0.20504917109128998,1,0.8165491079405656
107,0.20076493913101479,1,0.8750031751672069
108,0.23699599352599166,1,0.38066661521118583
109,0.32468024103225346,1,0.8156973879459309
110,0.1361874109919294,1,1.756099064972845
111,0.39137446462929126,1,1.7256734737224544
112,0.24651376648340828,1,0.2508061068494947
113,0.4265900791030035,1,2.2061553698851535
114,0.19758499048858497,1,0.9183903991656759
115,0.23198845993083247,1,0.44898941101804457
116,0.3629189440283181,1,1.337426308395878
117,0.20878499666280725,1,0.7655774982963366
118,0.17932915453739323,1,1.1674730519875256
119,0.3291590643705055,1,0.8768064602225917
120,0.28390376972198733,1,0.2593431528492846
121,0.29067338924486097,1,0.35170785166998564
122,0.24476109838982565,1,0.27471951292046
123,0.26677963509667746,1,0.02570143459796362
124,0.30397184356620455,1,0.5331519821741391
125,0.3361091423635133,1,0.9716333346777233
126,0.32861759707409377,1,0.8694186796264526
127,0.3025746718293375,1,0.5140889689219941
128,0.1973305160047368,1,0.9218624494011094
129,0.19025109628147363,1,1.0184540626158747
130,0.31438045295754447,1,0.6751670641628728
131,0.3003743955607249,1,0.4840683962463722
132,0.2979089764822825,1,0.45043021467978356
133,0.2316222627371418,1,0.45398580607244027
134,0.1879142127999407,1,1.0503385043073978
135,0.39290190203981346,1,1.746513832019351
136,0.2944027284633385,1,0.40259096150371
137,0.3322867743124348,1,0.9194809393138744
138,0.25814922925277933,1,0.09205183554943873
139,0.040985534846794985,1,3.0550336044398954
140,0.2615957628283816,1,0.045027326326975765
141,0.2997078792299705,1,0.4749744464400057
142,0.29085445309625557,1,0.35417828712723265
143,0.37684758863245427,1,1.5274687560540747
144,0.28892528632684084,1,0.32785673286117273
145,0.12532824738308845,1,1.9042615093740847
146,0.22998316959880302,1,0.4763495952854376
147,0.3237364537234925,1,0.8028203525039893
148,0.24257507908346326,1,0.30454556358197354
149,0.3358207401241259,1,0.9676983740953408
150,0.293384729708715,1,0.3887013849842405
151,0.2423440111359548,1,0.3076982550008373
152,0.33301621092875267,1,0.9294333735898839
153,0.3131159922080098,1,0.6579147598189218
154,0.17490970868366873,1,1.2277719777771368
155,0.12491601073485115,1,1.9098860668146675
156,0.3711723975444725,1,1.4500364404238975
157,0.28126325405383373,1,0.2233159531527173
158,0.33706821907814194,1,0.9847189787960234
159,0.35717710450367396,1,1.2590846413969285
160,0.27441442609289557,1,0.1298705342854659
161,0.325853706558086,1,0.8317081533225925
162,0.31329029638983064,1,0.6602929663344687
163,0.18708275548122028,1,1.0616829091984543
164,0.22094597255245885,1,0.5996531252029622
165,0.29011512981312926,1,0.34409095915461024
166,0.3110532926198739,1,0.6297712835759792
167,0.3375888736628514,1,0.9918227907227966
168,0.3512923006237437,1,1.1787923685222017
169,0.19248902507856602,1,0.9879197587857729
170,0.2741493676270981,1,0.126254076184602
171,0.24447857379572058,1,0.2785742789018839
172,0.3303404345491431,1,0.8929250766938608
173,0.26477485977566223,1,0.0016517228583867133
174,0.19334867767295774,1,0.9761906575115966
175,0.18635343116643022,1,1.0716338112322517
176,0.22876938909695338,1,0.4929104182547308
177,0.3646082981184118,1,1.36047585810924
178,0.13661383937313853,1,1.7502808755065247
179,0.28918297859571257,1,0.3313726865602452
180,0.16734232456304943,1,1.3310213779538924
181,0.1513128756072298,1,1.5497272033054474
182,0.4137189857069813,1,2.0305421524805722
183,0.24270879361089595,1,0.30272116237116076
184,0.30370010830756494,1,0.5294444259018247
185,0.25836948535129817,1,0.08904666101424137
186,0.32545891900318474,1,0.8263216713373929
187,0.24645007207867564,1,0.2516751534022317
188,0.2523602129381606,1,0.17103718274084348
189,0.20313490782402147,1,0.8426673188012156
190,0.30307750041452813,1,0.5209495628848667
191,0.2758645191232229,1,0.1496556057441536
192,0.18484585005608606,1,1.0922032501400394
193,0.1815765935815079,1,1.1368089903329324
194,0.24102525855092904,1,0.32569131722883377
195,0.3089304722227194,1,0.6008075189255273
196,0.3826889505857403,1,1.6071683072171716
197,0.19611127131368467,1,0.938497825775994
198,0.15135021319385733,1,1.5492177692180678
199,0.2143017610010043,1,0.6903067574754327
200,0.38761488970753805,1,1.6743778279083463
201,0.23108227618319216,1,0.4613533834162278
202,0.22204042489229775,1,0.5847204158533058
203,0.23192960667258805,1,0.44979240496090883
204,0.28590040305502296,1,0.2865852210095531
205,0.3193033722723178,1,0.7423353826025233
206,0.2351166407386226,1,0.4063085074322575
207,0.32558914790011984,1,0.8280985146005215
208,0.20496975041985738,1,0.817632723699505
209,0.17137636637375728,1,1.2759809054993962
210,0.17900775826409512,1,1.1718581832175707
211,0.22073268404633883,1,0.6025632338971256
212,0.21300369391664226,1,0.7080175867016621
213,0.39768380672666015,1,1.811758146666211
214,0.35910612230405015,1,1.2854041631292055
215,0.27649379431825083,1,0.15824143743937708
216,0.4588668465538677,1,2.6465396329049122
217,0.2664651327888323,1,0.021410364642794246
218,0.17157598283931208,1,1.273257338147003
219,0.24532703078720852,1,0.2669979304503485
220,0.205761323727366,1,0.8068324963166367
221,0.3976646716350579,1,1.811497067447981
222,0.23042481688077207,1,0.4703237591145539
223,0.2178303358127058,1,0.6421628775058277
224,0.2959073617848062,1,0.4231201807756911
225,0.24254103804375662,1,0.30501001957827045
226,0.2683498814048617,1,0.04712587755811836
227,0.270899432340107,1,0.0819119543038325
228,0.1838528845628855,1,1.1057512728034882
229,0.29319740637077063,1,0.3861455450832154
230,0.38217582774990216,1,1.6001672584831808
231,0.3243972434009982,1,0.8118361678449275
232,0.2711031518692889,1,0.08469150386244563
233,0.3012415074397222,1,0.49589927201078143
234,0.36365421568893164,1,1.3474583560249207
235,0.2657080831792538,1,0.011081178645740474
236,0.32753314928502997,1,0.854622472382425
237,0.2601560449151292,1,0.06467083967288903
238,0.23460533891509486,1,0.41328471027158153
239,0.22398780407064137,1,0.558150371452781
240,0.26109969236689723,1,0.051795712439966606
241,0.11062481275544864,1,2.1048751932632683
242,0.3754065756895308,1,1.507807573321406
243,0.2560157653249901,1,0.12116082054767302
244,0.2590590401861853,1,0.07963837382328372
245,0.2149503510175263,1,0.6814573943270679
246,0.18794300375092615,1,1.0499456805294072
247,0.3118390731872162,1,0.640492474803418
248,0.2170936380103628,1,0.6522143834147447
249,0.27982498345860646,1,0.20369218701608718
250,0.367222340779407,1,1.3961418600568352
251,0.3886242558672583,1,1.6881496212901395
252,0.2247272034741944,1,0.5480620048929435
253,0.16648039024366745,1,1.3427816110872233
254,0.20567105276880912,1,0.8080641534092088
255,0.3054636222226647,1,0.5535058123776723
256,0.4529054115871607,1,2.565201805368431
257,0.25519629875452043,1,0.13234162365179394
258,0.22960686447056883,1,0.48148390301375177
259,0.2908505637810237,1,0.3541252213044346
260,0.3596589515697078,1,1.2929469664506041
261,0.32807836699059484,1,0.8620614235666174
262,0.22983497518240334,1,0.47837156012281384
263,0.3096964438957317,1,0.6112584375693179
264,0.3246936696157468,1,0.8158806075590511
265,0.1990392159465973,1,0.898548944857519
266,0.26752897715692076,1,0.03592545878044463
267,0.4430779566923168,1,2.431115996192709
268,0.3873238810096482,1,1.6704073048022872
269,0.30865185637130976,1,0.5970060838352431
270,0.183188006138203,1,1.1148228750169777
271,0.27888701041890646,1,0.1908944814698452
272,0.316551530012088,1,0.7047892427183859
273,0.21007002378712358,1,0.7480445863043306
274,0.3392283569199459,1,1.0141919027166766
275,0.19082058493838608,1,1.0106839585354617
276,0.2974169680394505,1,0.4437172507553166
277,0.19330922398326517,1,0.9767289637123376
278,0.3622564496886027,1,1.3283872346412195
279,0.22992681522754332,1,0.47711849441057225
280,0.28370368446186967,1,0.2566131892631797
281,0.35432624740765817,1,1.2201875429463231
282,0.2628896405170259,1,0.027373657222138695
283,0.37251996137445775,1,1.468422603320896
284,0.2160799522548705,1,0.6660451133676647
285,0.2107772288360881,1,0.7383954795662966
286,0.4552528599190063,1,2.597230393893306
287,0.20412800677659992,1,0.8291174752178165
288,0.13894063663650966,1,1.718534050190576
289,0.1801648204121013,1,1.1560712255523253
290,0.3716093059967608,1,1.455997619995581
291,0.2741542187990884,1,0.12632026558244056
292,0.3019726793435596,1,0.5058753825522834
293,0.37685301095220436,1,1.5275427381927953
294,0.3193168146854556,1,0.7425187909073326
295,0.27949402546937085,1,0.1991765957195951
296,0.30052313605383685,1,0.48609781175522093
297,0.3244962172429324,1,0.8131865670912213
298,0.43335146486303544,1,2.2984077272334176
299,0.17932559583170127,1,1.1675216069732703
300,0.32631159999211934,1,0.8379556520163616
301,0.2767095552040656,1,0.1611852792857662
302,0.1661383753466268,1,1.3474480628502234
303,0.29694100334521495,1,0.4372231877605188
304,0.2826812979066045,1,0.242663745585241
305,0.399274129479252,1,1.83345651266367
306,0.25045109187395265,1,0.19708523337530057
307,0.19578987683367177,1,0.9428829325384529
308,0.2872046100602536,1,0.3043798233252298
309,0.29918728004876183,1,0.46787139043867954
310,0.2145157838357654,1,0.6873866296002001
311,0.21895830768939006,1,0.626772827545688
312,0.3011564963077116,1,0.49473937999941514
313,0.06184438024277683,1,2.7704354868887338
314,0.32861057679378747,1,0.8693228949115306
315,0.24713814231466338,1,0.24228712208086153
316,0.2514752291528039,1,0.18311190282215387
317,0.24436660886031394,1,0.28010192864680233
318,0.2781174589366602,1,0.18039471990355127
319,0.3627491664391137,1,1.3351098627167104
320,0.36869144863053427,1,1.4161863697587476
321,0.28336469346596166,1,0.25198799561172297
322,0.31832378147495044,1,0.7289698443088793
323,0.30026040864666914,1,0.48251315862176275
324,0.21988328377578686,1,0.614152452449611
325,0.2905039363974856,1,0.3493958367688157
326,0.19670900284096784,1,0.9303423759303117
327,0.32425326408243127,1,0.8098717138086395
328,0.2810517275725018,1,0.22042988552737852
329,0.2972955632103663,1,0.4420608030870466
330,0.23027291859773413,1,0.4723962595138415
331,0.24176151764955356,1,0.3156457969941032
332,0.3030139558751891,1,0.5200825610957824
333,0.2889707987764742,1,0.328477704791541
334,0.1438381285494521,1,1.6517126632592574
335,0.25275345445120917,1,0.1656717949529768
336,0.2240814086744611,1,0.556873230099293
337,0.18450195978231976,1,1.0968952895458683
338,0.20347102376102671,1,0.8380813524576967
339,0.2546500225456718,1,0.1397950170563613
340,0.34487547543386976,1,1.0912411961047295
341,0.42438957473165173,1,2.1761316849754193
342,0.2636022667586256,1,0.017650583723741866
343,0.3001782321233599,1,0.4813919420157272
344,0.1818026136366246,1,1.1337251723653563
345,0.29924029815403086,1,0.4685947695456843
346,0.23164475021481834,1,0.453678986893635
347,0.3522334997800789,1,1.1916340912086036
348,0.2663570898558009,1,0.019936226704106264
349,0.25589307410928613,1,0.12283481967689316
350,0.25534799059551583,1,0.13027193994804132
351,0.29103377069281516,1,0.3566248966809182
352,0.18368559265749776,1,1.108033803808971
353,0.2284502157412943,1,0.4972652199932088
354,0.30620694080315736,1,0.5636476521934926
355,0.2829615193963861,1,0.24648708800785568
356,0.2552231867658805,1,0.1319747635848773
357,0.20272676619736474,1,0.8482360037612734
358,0.2518251287298586,1,0.17833787247333577
359,0.24517775623438642,1,0.2690346326706758
360,0.1530775724520035,1,1.5256496769353725
361,0.31538835267049525,1,0.6889188493427661
362,0.2999576364511652,1,0.4783821343367917
363,0.2362675059689618,1,0.3906061005208609
364,0.2624874298864219,1,0.03286141966324785
365,0.29372737241589153,1,0.39337640258966666
366,0.21430238237504456,1,0.6902982794471045
367,0.3600951906955444,1,1.2988990137311878
368,0.3843898360226261,1,1.6303751906432855
369,0.13230884108199203,1,1.8090182785824052
370,0.30603093212672877,1,0.5612461895509872
371,0.22944654179069468,1,0.48367134589598004
372,0.4660918885579687,1,2.7451181167356284
373,0.2193597578877113,1,0.6212954404437742
374,0.24440587279530776,1,0.27956621145945293
375,0.3421869084745607,1,1.0545583845202966
376,0.15387645070405992,1,1.5147497808782486
377,0.33035111918599225,1,0.8930708578948939
378,0.2141940549221057,1,0.6917762993758324
379,0.13403450768361422,1,1.7854732809078364
380,0.33629028692909996,1,0.9741048713995264
381,0.30099470906325354,1,0.49253195459583
382,0.3550134073354624,1,1.2295631540214857
383,0.25720694995117765,1,0.10490829573946056
384,0.2039333563708261,1,0.8317732856431851
385,0.22820060386065183,1,0.5006709248632844
386,0.09927291068564326,1,2.259760561957458
387,0.4225892450141162,1,2.151567983636479
388,0.24559332506442333,1,0.263364610936672
389,0.31496797489547934,1,0.6831832143563291
390,0.24426163093041317,1,0.2815342476782255
391,0.33281658949263326,1,0.9267097384191
392,0.3607511058450785,1,1.3078483210052452
393,0.3920777374354546,1,1.735268928933871
394,0.2539202781733493,1,0.14975165035575552
395,0.23880489394430285,1,0.3559859752181379
396,0.2889604267879461,1,0.32833618936466463
397,0.30561670466844326,1,0.5555944694951509
398,0.21275568667788075,1,0.7114013978355317
399,0.16959748438406125,1,1.3002519740078515
400,0.19376669270896424,1,0.970487259739712
401,0.13753083926120058,1,1.737769327672369
402,0.19405449139614747,1,0.9665605340244995
403,0.13427736215454253,1,1.782159774145933
404,0.2933508102107598,1,0.3882385873037811
405,0.2758558636412358,1,0.14953751033507132
406,0.24723401813180482,1,0.24097899228944042
407,0.14347165220526523,1,1.6567128670434375
408,0.24121231879270882,1,0.3231390670122688
409,0.22002142969056804,1,0.6122675893832363
410,0.26953136559367347,1,0.06324604958437345
411,0.276876310520794,1,0.16346048907478397
412,0.15986225122537284,1,1.4330795096785502
413,0.23574247908318438,1,0.39776956812989656
414,0.27713276624553373,1,0.1669595713638839
415,0.1941130884156691,1,0.9657610362031495
416,0.19826579806778577,1,0.9091014595442893
417,0.32969286768743017,1,0.8840896734712304
418,0.20098129880990798,1,0.8720511633871667
419,0.11162233255157111,1,2.091265031683991
420,0.21895989070529512,1,0.6267512288743292
421,0.15443561168655523,1,1.5071205876029163
422,0.2318713756608699,1,0.4505869089712447
423,0.3180941764355155,1,0.7258371128099429
424,0.37022206691506626,1,1.4370701279053566
425,0.3048227830043771,1,0.5447622011319249
426,0.3700900198651242,1,1.4352684777599012
427,0.29646511918995305,1,0.4307302236395973
428,0.34034231549220595,1,1.029390755130447
429,0.2427048340059582,1,0.3027751872268103
430,0.37173740013859863,1,1.4577453366569935
431,0.15243524038127437,1,1.5344136566620483
432,0.36111767916345355,1,1.3128498479053923
433,0.23116779772562981,1,0.46018652736423765
434,0.2908596714685616,1,0.3542494866067239
435,0.11849484069323771,1,1.9974965203957238
436,0.3590539104224211,1,1.2846917841387413
437,0.25521942004659276,1,0.13202615670843176
438,0.3394956797781329,1,1.0178392561906644
439,0.23684771028762172,1,0.3826897919356561
440,0.2669743669302107,1,0.028358356023802645
441,0.1662535274687586,1,1.3458769271248947
442,0.325369626295028,1,0.825103361494733
443,0.3314829469438932,1,0.9085135175040787
444,0.14704474864056383,1,1.6079615339753743
445,0.3215315771336775,1,0.7727370130390517
446,0.25545756058896607,1,0.12877696679473152
447,0.2276645532530152,1,0.5079848001497337
448,0.21123457579838834,1,0.7321554369336654
449,0.25730362786749866,1,0.10358922210564246
450,0.2410664928089121,1,0.325128716951694
451,0.4611621537377177,1,2.677856807529122
452,0.2909138889083529,1,0.35498922943573086
453,0.21056518345639194,1,0.7412886270416872
454,0.30229156338750823,1,0.5102262369213545
455,0.3211461527224228,1,0.7674782817996665
456,0.22480351194554954,1,0.5470208519964814
457,0.21642520618904937,1,0.661334468177142
458,0.23893234675823755,1,0.3542470088355882
459,0.4360988495091547,1,2.3358930474240127
460,0.2554884754669846,1,0.12835516415314835
461,0.24361495243438497,1,0.29035753003813486
462,0.20644420843332337,1,0.7975152163746997
463,0.27410471830293137,1,0.12564488073938226
464,0.3932466485801288,1,1.7512175543272466
465,0.2737252894065923,1,0.12046795231440738
466,0.2069924093222678,1,0.7900355626320473
467,0.22391030006576684,1,0.5592078362103564
468,0.395959522291884,1,1.788232007278142
469,0.33298899631569595,1,0.9290620573689335
470,0.20075579936301363,1,0.8751278781753842
471,0.27687272879911456,1,0.16341162005887241
472,0.325188983021892,1,0.82263866440787
473,0.2024961266440638,1,0.8513828501689337
474,0.34748834920433125,1,1.1268912497081467
475,0.4338384115323869,1,2.3050516283130014
476,0.26903274728831345,1,0.05644290068576048
477,0.17315123871837637,1,1.2517645445943235
478,0.33892346487700453,1,1.010031955230122
479,0.3348148379239622,1,0.9539738429828805
480,0.21345042302902584,1,0.7019224140290578
481,0.20070994928902333,1,0.8757534566529798
482,0.20038290539362108,1,0.8802156440473985
483,0.19073703028971534,1,1.011823978285976
484,0.24425470297794252,1,0.2816287726720207
485,0.3478122537216255,1,1.131310603422999
486,0.31367696926481203,1,0.6655687316147942
487,0.2981976219605437,1,0.4543684940137216
488,0.17022336249537506,1,1.2917124921278669
489,0.3520517600304657,1,1.1891544337950584
490,0.32233553576934104,1,0.7837062258576535
491,0.17714197998298067,1,1.1973148648551508
492,0.1864767991633387,1,1.0699505780992722
493,0.2053857877912228,1,0.8119563091869193
494,0.3355203940765145,1,0.9636004521758181
495,0.27952429367351794,1,0.19958957514191608
496,0.3454752603897652,1,1.0994246629334465
497,0.16107706753353124,1,1.4165045541664425
498,0.3514905353357548,1,1.181497083227193
499,0.33910182715891535,1,1.0124655304693213
500,0.3167453625918219,1,0.7074338947240513
501,0.2509289771475548,1,0.19056496599277353
502,0.21981888410506462,1,0.6150311216525572
503,0.22721991387173535,1,0.5140514605280564
504,0.24629804267774896,1,0.2537494427741879
505,0.35243225738993905,1,1.194345940332624
506,0.28415973785544596,1,0.2628355824422209
507,0.2834520762457428,1,0.25318024638879116
508,0.39486751374040857,1,1.7733326409805446
509,0.32127333927583634,1,0.7692136153232702
510,0.2843317716543403,1,0.26518281184974796
511,0.3145091989254692,1,0.6769236743403823
512,0.3058466639716538,1,0.5587320345695675
513,0.2813917959160506,1,0.22506977851164608
514,0.24592970327588792,1,0.25877506612004036
515,0.14766444740879192,1,1.5995063630616255
516,0.2787717328395472,1,0.18932163400591903
517,0.2727941096254369,1,0.10776293399783332
518,0.2921581736657236,1,0.37196625251264204
519,0.2194636843265353,1,0.6198774679581638
520,0.31481273826808726,1,0.6810651655817173
521,0.34968187374484894,1,1.1568197017956177
522,0.346083513825464,1,1.1077236737131726
523,0.15018646797171978,1,1.5650959107566835
524,0.3047178191209877,1,0.5433300737511241
525,0.354623032485199,1,1.2242368789849165
526,0.16167082416758888,1,1.4084033377698308
527,0.33201745665323096,1,0.9158063687718508
528,0.31702614071649343,1,0.711264831873931
529,0.23014230247795153,1,0.4741783860460764
530,0.31146749288356496,1,0.6354226325887282
531,0.30885400159858034,1,0.5997641536162407
532,0.1414028549461146,1,1.6849395399187583
533,0.20052316628279093,1,0.8783019242673247
534,0.34370897830527664,1,1.075325507550348
535,0.2584272309696368,1,0.08825877971189589
536,0.2504487405725757,1,0.19711731453477835
537,0.39044218871950853,1,1.7129534998252618
538,0.3472914758668335,1,1.1242051095990366
539,0.2683292352467791,1,0.046844181346586536
540,0.16584341222215654,1,1.3514725401584167
541,0.10271675010050565,1,2.2127728118681294
542,0.24785916077935818,1,0.23244954507809523
543,0.3158782943357489,1,0.6956036141508856
544,0.2177715404532058,1,0.6429650814781372
545,0.39787233726759635,1,1.8143304576466492
546,0.3100845298620793,1,0.6165534830703419
547,0.18863863794776406,1,1.0404544465149674
548,0.25240219152975396,1,0.17046442677481924
549,0.30573145313595124,1,0.5571600977561927
550,0.292706596516568,1,0.37944893470378677
551,0.2317696782257575,1,0.4519744689269049
552,0.2438685964675379,1,0.2868968104732201
553,0.205033117312875,1,0.8167681457170941
554,0.24342510566412917,1,0.29294779965336365
555,0.2937065275402563,1,0.3930919950755517
556,0.3487177177883226,1,1.1436647564933244
557,0.40240797795371674,1,1.87621474590198
558,0.3336403692156856,1,0.9379493901834621
559,0.2049295521869618,1,0.8181811884488132
560,0.38056440341863046,1,1.5781809825148851
561,0.26801197423110285,1,0.04251547157767363
562,0.21445038378240713,1,0.6882789480253173
563,0.19068347636886054,1,1.0125546680616282
564,0.2867117949985055,1,0.2976558538910739
565,0.29005341364959997,1,0.3432489037277888
566,0.18984574447107416,1,1.0239846833187765
567,0.32307020154706206,1,0.7937300068196113
568,0.312794391128821,1,0.6535268342170005
569,0.34114311781870615,1,1.0403169032621387
570,0.3622856265586797,1,1.3287853238998677
571,0.31980711467750167,1,0.7492084447267403
572,0.2816045362954918,1,0.22797240856458972
573,0.20591424670238317,1,0.804746015018463
574,0.2872789584128776,1,0.30539423235881386
575,0.3274233673628576,1,0.8531246076733159
576,0.2631156623695346,1,0.024289814730943455
577,0.3008263722429624,1,0.4902351667698537
578,0.2888706048482871,1,0.3271106586866017
579,0.24069101217076339,1,0.3302517753360577
580,0.2727563842234996,1,0.10724820855779194
581,0.30449023575943013,1,0.5402249260281474
582,0.19554641337043552,1,0.9462047483923098
583,0.24196685252406766,1,0.31284420766137944
584,0.3036782501658574,1,0.5291461933839152
585,0.21849720726931854,1,0.6330640823617233
586,0.2702953945635557,1,0.0736704619837736
587,0.27727840564666,1,0.16894667556907642
588,0.2982228925584768,1,0.45471328608943856
589,0.2794206898279973,1,0.19817600411981523
590,0.20214825491026983,1,0.8561292126212914
591,0.2756882593762407,1,0.14725071749464175
592,0.1878731803613316,1,1.0508983509606995
593,0.1145474157021722,1,2.051355192834423
594,0.23730566535062697,1,0.3764414523761029
595,0.1962977092049955,1,0.9359540669101512
596,0.2620056308036785,1,0.03943508706350837
597,0.1900847636426179,1,1.0207235053873704
598,0.28610608385427505,1,0.28939153013991564
599,0.42664566736378573,1,2.2069138161977957
600,0.3498861698286416,1,1.1596071178661962
601,0.34611690757498637,1,1.1081792980812344
602,0.3121453846838648,1,0.6446717893184615
603,0.2915536741849786,1,0.3637184606998779
604,0.2851538091795779,1,0.27639869306453924
605,0.19524090481576462,1,0.9503731075658174
606,0.2952047391849375,1,0.4135335969799238
607,0.3632257915539249,1,1.3416129364908231
608,0.20792726013650714,1,0.7772804567346262
609,0.28679056014380205,1,0.2987305256504396
610,0.19769723293869393,1,0.9168589630097469
611,0.4057602153592006,1,1.9219526780393492
612,0.209151954211931,1,0.7605707289512834
613,0.29123867077099885,1,0.35942055365186426
614,0.34352710247729157,1,1.0728439934832952
615,0.20770112500899224,1,0.7803658447501743
616,0.273961394604622,1,0.12368937198686146
617,0.2554531092916027,1,0.12883770030256605
618,0.19353423996840075,1,0.9736588452770746
619,0.3321395039562488,1,0.9174715823554256
620,0.2732505117723451,1,0.11399008556785324
621,0.2530522242978164,1,0.16159537872229515
622,0.1909705367091168,1,1.0086380163529838
623,0.3418030608110726,1,1.0493211664297801
624,0.2105037179226319,1,0.742127262875565
625,0.24288753848053557,1,0.30028236710442163
626,0.3172221750522568,1,0.7139395246421316
627,0.23343186902282614,1,0.42929553522390484
628,0.31258528742651187,1,0.6506738229922457
629,0.23736904751870289,1,0.3755766659807738
630,0.33786815336871334,1,0.9956332834442136
631,0.2239727992028273,1,0.5583550978915132
632,0.2739161741842808,1,0.12307238450458947
633,0.21977081888279476,1,0.6156869236165678
634,0.20235117173188152,1,0.8533606152059581
635,0.3025498249911909,1,0.5137499586254322
636,0.22924177251669708,1,0.48646521817441685
637,0.3377891096963688,1,0.9945548114613909
638,0.38779773489209085,1,1.6768725678778487
